,,,nominal gross output,nominal intermediate input,nominal IT equipment capital,nominal software capital,nominal R&D capital,nominal entertainment originals capital,nominal other capital,nominal college labor input,nominal non-college labor input,gross output quantity index,intermediate input quantity index,quantity index IT equipment capital,quantity index software capital,quantity index R&D capital,quantity index entertainment originals capital,quantity index other capital,quantity index college labor input,quantity index non-college labor input,total hours
2015,22,Paper products,184652,126511,418.09906000000001,1027.6142580000001,3889.1442870000001,1.0182180000000001,22616.626952999999,8789.8105469999991,21398.685547000001,1.03525,1.1368400000000001,1.3136699999999999,1.35555,1.1601699999999999,1,0.93591999999999997,0.95611500000000005,0.94424600000000003,755.11047399999995
2016,22,Paper products,184701,126081,429.75842299999999,1185.14978,4202.0205079999996,1.0263679999999999,22867.544922000001,9737.7490230000003,20196.75,1.0481199999999999,1.1553100000000001,1.39541,1.5672999999999999,1.1928300000000001,1,0.94633999999999996,1.035075,0.91298000000000001,745.426514
1963,23,Printing and related support activities,7548,4136,0.97234500000000001,2.3217999999999999E-2,12.163797000000001,0.97234500000000001,400.11291499999999,640.08325200000002,2357.6721189999998,0.45112999999999998,0.46678999999999998,4.6999999999999999E-4,1.3999999999999999E-4,5.8529999999999999E-2,1,0.34895999999999999,0.49018200000000001,0.88792899999999997,852.04467799999998
1964,23,Printing and related support activities,7932,4197,0.75505800000000001,0.253112,11.668963,0.75505800000000001,360.06781000000001,804.53234899999995,2556.9677729999999,0.47115000000000001,0.47,4.6999999999999999E-4,4.0999999999999999E-4,6.4670000000000005E-2,1,0.36053000000000002,0.53582700000000005,0.89406799999999997,853.20629899999994
1965,23,Printing and related support activities,8658,4642,1.046065,0.63256800000000002,18.968094000000001,1.046065,570.92980999999997,847.98767099999998,2575.389893,0.51019000000000003,0.51434999999999997,4.6999999999999999E-4,6.2E-4,7.1840000000000001E-2,1,0.37619000000000002,0.56740800000000002,0.91066100000000005,884.35497999999995
1966,23,Printing and related support activities,9433,4996,1.03284,0.840391,20.704402999999999,1.03284,640.48278800000003,1015.0251459999999,2757.8815920000002,0.54061999999999999,0.54035999999999995,4.6999999999999999E-4,9.3000000000000005E-4,8.0740000000000006E-2,1,0.40142,0.64022999999999997,0.92824099999999998,913.33960000000002
1967,23,Printing and related support activities,10031,5431,0.73560099999999995,0.78611799999999998,14.644594,0.73560099999999995,443.09808299999997,1129.0200199999999,3010.9799800000001,0.55298000000000003,0.57433999999999996,4.6999999999999999E-4,1.31E-3,9.1020000000000004E-2,1,0.43239,0.65558700000000003,0.95052300000000001,927.52740500000004
1968,23,Printing and related support activities,10812,5823,1.1720550000000001,1.68292,25.600124000000001,1.1720550000000001,790.03546100000005,815.61877400000003,3353.71875,0.57857000000000003,0.60251999999999994,4.6999999999999999E-4,1.5900000000000001E-3,0.1027,1,0.45279999999999998,0.50623099999999999,0.99848300000000001,938.05218500000001
1969,23,Printing and related support activities,11798,6346,0.88556199999999996,1.437811,21.181702000000001,0.88556199999999996,658.02880900000002,932.56530799999996,3837.0153810000002,0.60531999999999997,0.63505,4.6999999999999999E-4,1.9300000000000001E-3,0.11773,1,0.47927999999999998,0.50276799999999999,1.0188649999999999,956.57714799999997
1970,23,Printing and related support activities,12254,6674,1.211357,2.1799430000000002,30.299875,1.211357,845.493469,905.06433100000004,3794.5397950000001,0.59870000000000001,0.64498999999999995,4.6999999999999999E-4,2.4099999999999998E-3,0.13363,1,0.49690000000000001,0.50963400000000003,0.98802100000000004,935.82977300000005
1971,23,Printing and related support activities,12608,6675,0.874552,2.0380769999999999,27.432478,0.874552,698.22027600000001,1082.9727780000001,4120.5874020000001,0.59406000000000003,0.63083,4.6999999999999999E-4,2.8600000000000001E-3,0.14777999999999999,1,0.51236000000000004,0.520119,0.95620499999999997,926.08990500000004
1972,23,Printing and related support activities,14276,7870,0.86190299999999997,2.4386890000000001,31.647072000000001,0.86190299999999997,751.17285200000003,1127.695068,4491.3227539999998,0.65834000000000004,0.72652000000000005,4.6999999999999999E-4,3.5899999999999999E-3,0.16120000000000001,1,0.53313999999999995,0.55015999999999998,0.96029699999999996,976.032104
1973,23,Printing and related support activities,15794,8816,0.82626699999999997,2.9270100000000001,33.479892999999997,0.82626699999999997,793.21252400000003,1231.143188,4915.5849609999996,0.68998000000000004,0.76341999999999999,4.6999999999999999E-4,4.1599999999999996E-3,0.17316999999999999,1,0.55937000000000003,0.57760900000000004,0.96592699999999998,1007.217163
1974,23,Printing and related support activities,17582,10337,1.4280120000000001,4.3604700000000003,53.401671999999998,1.4280120000000001,1295.1889650000001,1108.6110839999999,4780.5815430000002,0.67873000000000006,0.75853000000000004,4.6999999999999999E-4,4.3E-3,0.18207000000000001,1,0.58186000000000004,0.57760900000000004,0.95012300000000005,1000.838562
1975,23,Printing and related support activities,18576,10568,0.75841499999999995,2.73997,35.929340000000003,0.75841499999999995,878.89141800000004,1677.6739500000001,5411.2485349999997,0.64524000000000004,0.69186999999999999,4.6999999999999999E-4,4.5500000000000002E-3,0.18884999999999999,1,0.59723000000000004,0.69711299999999998,0.88829000000000002,981.37591599999996
1976,23,Printing and related support activities,21034,12172,0.69113000000000002,2.8353809999999999,36.471066,0.69113000000000002,892.40508999999997,1780.5882570000001,6148.3178710000002,0.69067000000000001,0.75716000000000006,4.6999999999999999E-4,4.9800000000000001E-3,0.19578999999999999,1,0.60731999999999997,0.70962700000000001,0.90885199999999999,1017.477661
1977,23,Printing and related support activities,24354,13890,0.67316200000000004,5.1553750000000003,63.643318000000001,0.86319299999999999,1520.8564449999999,1927.2764890000001,6945.5322269999997,0.75019999999999998,0.82328000000000001,4.6999999999999999E-4,5.64E-3,0.20168,1,0.62543000000000004,0.73935300000000004,0.94246300000000005,1059.483643
1978,23,Printing and related support activities,27475,15606,3.8046340000000001,6.7358070000000003,76.805274999999995,0.920489,1882.904663,2189.2783199999999,7708.5507809999999,0.79688000000000003,0.87536000000000003,8.9999999999999998E-4,6.2399999999999999E-3,0.20654,1,0.65108999999999995,0.80382799999999999,0.99010399999999998,1136.0045170000001
1979,23,Printing and related support activities,30753,16996,4.8489779999999998,8.0970549999999992,98.645736999999997,1.0056959999999999,2513.7177729999999,2519.9257809999999,8610.7587889999995,0.81757000000000002,0.86165999999999998,1.4E-3,6.3400000000000001E-3,0.21276999999999999,1,0.67972999999999995,0.87709499999999996,1.0302359999999999,1204.5493160000001
1980,23,Printing and related support activities,34069,20125,4.9793380000000003,5.0454330000000001,66.034835999999999,0.78504300000000005,1715.50415,2789.9541020000001,9361.6972659999992,0.82254000000000005,0.90368000000000004,2.4299999999999999E-3,6.3600000000000002E-3,0.22292999999999999,1,0.70169000000000004,0.95266600000000001,1.0185040000000001,1228.802124
1981,23,Printing and related support activities,37963,22414,6.3037130000000001,5.1449660000000002,72.655968000000001,0.83758200000000005,1942.6328120000001,3174.3859859999998,10347.039062,0.84177000000000002,0.92505999999999999,3.5100000000000001E-3,6.5500000000000003E-3,0.23846000000000001,1,0.72301000000000004,0.99524800000000002,1.0373159999999999,1247.228149
1982,23,Printing and related support activities,42556,25652,8.6720659999999992,8.0130710000000001,89.784972999999994,0.77012800000000003,1925.2890620000001,3726.9375,11144.533203000001,0.89829999999999999,1.03406,4.62E-3,6.79E-3,0.25747999999999999,1,0.74068999999999996,1.024519,1.0714379999999999,1227.515625
1983,23,Printing and related support activities,45703,26859,13.293462999999999,9.3903169999999996,131.116165,0.83498799999999995,2314.8464359999998,4148.0927730000003,12226.425781,0.94216999999999995,1.0628899999999999,6.0200000000000002E-3,7.2100000000000003E-3,0.27572000000000002,1,0.75505,1.0818890000000001,1.1129739999999999,1289.253784
1984,23,Printing and related support activities,51541,30250,22.745170999999999,14.917450000000001,174.68339499999999,0.92488700000000001,2826.3542480000001,4840.0283200000003,13411.346680000001,1.01528,1.1451499999999999,9.2399999999999999E-3,1.069E-2,0.29389999999999999,1,0.78486999999999996,1.20757,1.1626339999999999,1382.3139650000001
1985,23,Printing and related support activities,54818,31447,43.435276000000002,27.622356,225.00524899999999,0.98148199999999997,3211.3969729999999,4993.1103519999997,14869.448242,1.0460799999999999,1.17387,1.536E-2,1.7299999999999999E-2,0.31313999999999997,1,0.81496000000000002,1.2219949999999999,1.248162,1440.5584719999999
1986,23,Printing and related support activities,57839,32842,66.457283000000004,41.322552000000002,240.85479699999999,0.94377100000000003,3272.0173340000001,5787.921875,15587.482421999999,1.0805,1.2224200000000001,2.248E-2,2.427E-2,0.32815,1,0.84855000000000003,1.3301480000000001,1.265482,1493.919922
1987,23,Printing and related support activities,66457,40039,72.519447,37.262737000000001,193.42543000000001,0.79607799999999995,3005.5744629999999,6868.064453,16240.357421999999,1.2033100000000001,1.4309499999999999,2.768E-2,3.1489999999999997E-2,0.34083000000000002,1,0.87092000000000003,1.581583,1.228119,1551.7607419999999
1988,23,Printing and related support activities,70864,42288,62.761116000000001,35.199328999999999,156.768677,0.64069799999999999,2243.1945799999999,8320.4921880000002,17756.943359000001,1.2361200000000001,1.42079,3.2399999999999998E-2,3.9579999999999997E-2,0.3589,1,0.89256999999999997,1.7636959999999999,1.2790600000000001,1641.534668
1989,23,Printing and related support activities,74518,44077,80.164580999999998,45.074848000000003,196.44012499999999,0.69848699999999997,2981.5888669999999,8316.2167969999991,18820.816406000002,1.25013,1.42265,3.7569999999999999E-2,5.0590000000000003E-2,0.38429999999999997,1,0.91669999999999996,1.6891959999999999,1.332892,1666.515991
1990,23,Printing and related support activities,78509,46736,76.724593999999996,44.428303,173.68331900000001,0.61123799999999995,2601.6445309999999,8862.1279300000006,20013.779297000001,1.2832699999999999,1.4819599999999999,4.3450000000000003E-2,6.8589999999999998E-2,0.41602,1,0.93994999999999995,1.776891,1.344303,1697.171875
1991,23,Printing and related support activities,76876,45174,106.265953,60.893303000000003,197.91467299999999,0.64612999999999998,2726.4248050000001,8973.671875,19636.183593999998,1.2291099999999999,1.4238,5.2380000000000003E-2,9.0340000000000004E-2,0.4506,1,0.95603000000000005,1.678328,1.3391999999999999,1635.1876219999999
1992,23,Printing and related support activities,81469,47572,134.957336,87.769829000000001,247.76561000000001,0.68997699999999995,3076.959961,9446.7480469999991,20902.109375,1.2817000000000001,1.4859500000000001,6.2370000000000002E-2,0.11405,0.48057,1,0.96616999999999997,1.6292709999999999,1.354703,1634.565186
1993,23,Printing and related support activities,83206,49317,100.872139,69.799232000000003,188.81691000000001,0.54050299999999996,2264.5122070000002,10421.826171999999,20842.632812,1.26363,1.5203,7.009E-2,0.13447000000000001,0.49835000000000002,1,0.96789999999999998,1.744793,1.369159,1667.8443600000001
1994,23,Printing and related support activities,85451,50123,96.541115000000005,75.618506999999994,188.18693500000001,0.515733,2287.1359859999998,11121.849609000001,21558.152343999998,1.26498,1.5044500000000001,7.8750000000000001E-2,0.15673000000000001,0.50934999999999997,1,0.96564000000000005,1.7699640000000001,1.4325650000000001,1720.751587
1995,23,Printing and related support activities,92304,56347,76.657257000000001,62.540813,147.733475,0.43470399999999998,1810.3093260000001,11378.192383,22481.132812,1.2882800000000001,1.5267599999999999,9.1850000000000001E-2,0.18359,0.52507000000000004,1,0.97385999999999995,1.818678,1.448901,1727.369263
1996,23,Printing and related support activities,95430,57669,128.808426,114.46859000000001,260.69494600000002,0.61490400000000001,2981.4013669999999,11280.313477,22994.699218999998,1.3024800000000001,1.5965199999999999,0.1101,0.21285000000000001,0.56133999999999995,1,0.97301000000000004,1.815161,1.442593,1698.2806399999999
1997,23,Printing and related support activities,98025,60553,88.209770000000006,88.495223999999993,187.291122,0.47149200000000002,2097.2827149999998,10854.966796999999,24155.283202999999,1.3427,1.70739,0.14232,0.27945999999999999,0.59967000000000004,1,0.98838000000000004,1.7249909999999999,1.5122709999999999,1721.012817
1998,23,Printing and related support activities,101635,61937,138.15597500000001,164.21144100000001,270.90014600000001,0.58652599999999999,2887.8371579999998,9985.875,26250.433593999998,1.3686199999999999,1.7604500000000001,0.1903,0.36757000000000001,0.61575999999999997,1,0.99819999999999998,1.5882689999999999,1.5651790000000001,1690.5185550000001
1999,23,Printing and related support activities,104320,62126,214.670197,289.47030599999999,417.13601699999998,0.74270899999999995,4367.8208009999998,10027.426758,26876.734375,1.3822099999999999,1.77597,0.25201000000000001,0.46204000000000001,0.64517999999999998,1,1.01698,1.4885930000000001,1.5662700000000001,1659.873047
2000,23,Printing and related support activities,107642,63918,260.85333300000002,415.49597199999999,511.14685100000003,0.82076700000000002,5079.3159180000002,9387.3720699999994,28068.996093999998,1.4009100000000001,1.7729600000000001,0.31313000000000002,0.55139000000000005,0.70247000000000004,1,1.03372,1.3548480000000001,1.5938209999999999,1609.9332280000001
2001,23,Printing and related support activities,104629,61755,255.64471399999999,440.414062,533.05017099999998,0.77730200000000005,4769.3676759999998,10756.010742,26118.734375,1.36991,1.70295,0.36137000000000002,0.60811999999999999,0.74941000000000002,1,1.0387200000000001,1.3109090000000001,1.4892339999999999,1507.607178
2002,23,Printing and related support activities,99804,57533,297.989532,563.70989999999995,670.43426499999998,0.85828199999999999,5866.2924800000001,10419.598633,24452.117188,1.34463,1.59795,0.40347,0.65041000000000004,0.78419000000000005,1,1.0410600000000001,1.343162,1.328867,1381.668091
2003,23,Printing and related support activities,95723,53363,306.52560399999999,601.00555399999996,737.29931599999998,0.85944100000000001,6181.294922,8816.7021480000003,25716.3125,1.2808600000000001,1.4589700000000001,0.44125999999999999,0.67917000000000005,0.83121,1,1.03396,1.1451089999999999,1.331135,1341.7935789999999
2004,23,Printing and related support activities,96335,53396,314.32070900000002,625.534851,824.16210899999999,0.87174600000000002,6582.7241210000002,9719.1230469999991,24872.263672000001,1.2754300000000001,1.42191,0.49317,0.72667000000000004,0.87007999999999996,1,1.03017,1.1657660000000001,1.288797,1305.700073
2005,23,Printing and related support activities,98944,54295,379.46032700000001,718.38519299999996,930.84344499999997,0.89488299999999998,7804.9008789999998,10328.284180000001,24486.232422000001,1.26285,1.38182,0.57916999999999996,0.81486999999999998,0.89600000000000002,1,1.0316399999999999,1.189816,1.2539070000000001,1273.0073239999999
2006,23,Printing and related support activities,100978,54004,497.48718300000002,957.17083700000001,1170.7104489999999,0.95819399999999999,9717.2714840000008,10175.191406,24455.210938,1.2379599999999999,1.3118099999999999,0.68576999999999999,0.89659999999999995,0.92967,1,1.0313099999999999,1.1715789999999999,1.2440260000000001,1255.4810789999999
2007,23,Printing and related support activities,103882,56096,528.86309800000004,1032.663818,1218.207764,0.94778399999999996,9735.0761719999991,10019.822265999999,25250.419922000001,1.2563899999999999,1.31717,0.81698999999999999,0.96706000000000003,0.9597,1,1.0323100000000001,1.1343890000000001,1.214745,1228.721558
